protid	pdb_origin	pdb_confidence	pdb_chains
P33681	AlphaFold	86.3007672413793	['A']
Q9UJ68	AlphaFold	89.33803697661773	['A']
A0A2R8YFL7	AlphaFold	70.76058265582655	['A']
Q8TBH0	AlphaFold	81.95610348131588	['A']
Q15652	AlphaFold	50.445263499999996	['A']
O95136	AlphaFold	82.99422149122807	['A']
Q9UJC3	AlphaFold	82.67534447821681	['A']
P41217	AlphaFold	86.36208921256258	['A']
A0A1B0GTW7	AlphaFold	73.54947947947949	['A']
Q5T9S5	AlphaFold	71.77961486372102	['A']
Q8N6C8	AlphaFold	87.27538438528268	['A']
Q8N8N0	AlphaFold	66.83690874035989	['A']
Q8NH03	AlphaFold	87.75879129734086	['A']
Q9Y232	AlphaFold	68.12004928219412	['A']
P05455	AlphaFold	74.61969669396422	['A']
P22001	AlphaFold	73.0679964420725	['A']
Q5T7P6	AlphaFold	66.54546728971962	['A']
Q08830	AlphaFold	91.97227449455677	['A']
Q9H0K1	AlphaFold	58.60201068346802	['A']
Q8N6M3	AlphaFold	87.08811669829223	['A']
Q9H2S5	AlphaFold	67.20159987476518	['A']
P55289	AlphaFold	77.63157057973342	['A']
Q6P6B7	AlphaFold	94.34914878137505	['A']
Q9UJM8	AlphaFold	94.23358831710709	['A']
Q96EE3	AlphaFold	87.6024775583483	['A']
Q99683	AlphaFold	74.35870448694374	['A']
P30405	AlphaFold	88.91998707175178	['A']
Q6IBW4	AlphaFold	63.40120826377296	['A']
P0C7V7	AlphaFold	89.58818920916482	['A']
Q9NSD9	AlphaFold	95.05018279569892	['A']
Q9GZM3	AlphaFold	93.41446370530878	['A']
Q9UJ83	AlphaFold	95.28409070598748	['A']
Q8TE56	AlphaFold	70.7312582625118	['A']
O95863	AlphaFold	55.88638412542871	['A']
Q01814	AlphaFold	73.94863480162451	['A']
P54829	AlphaFold	72.65341179107823	['A']
Q8N688	AlphaFold	83.53595406360425	['A']
Q8N1K5	AlphaFold	75.73836943907156	['A']
Q8NA56	AlphaFold	84.99021969501165	['A']
Q7Z624	AlphaFold	86.13741222879685	['A']
Q8NHK3	AlphaFold	72.33195386228591	['A']
P03971	AlphaFold	68.77610417666827	['A']
Q9Y2H2	AlphaFold	66.89265964523283	['A']
P52294	AlphaFold	86.22843276515152	['A']
Q86UX7	AlphaFold	83.58212138188608	['A']
Q8NA42	AlphaFold	74.53166928309787	['A']
A0A804HI29	AlphaFold	71.6149152542373	['A']
Q9BUF7	AlphaFold	70.3484105960265	['A']
Q9Y2I6	AlphaFold	67.6469263004464	['A']
Q9GZL7	AlphaFold	89.59865155131264	['A']
Q6UY27	AlphaFold	85.59933628318583	['A']
O60356	AlphaFold	71.1018108974359	['A']
Q969Z3	AlphaFold	91.38770067516879	['A']
Q99697	AlphaFold	61.23109991941982	['A']
P01814	AlphaFold	91.92894282632146	['A']
Q8TB24	AlphaFold	63.22930592279218	['A']
A0JP26	AlphaFold	68.47762382718743	['A']
Q9NZN3	AlphaFold	88.39327353215285	['A']
P30411	AlphaFold	79.85833440308087	['A']
Q7L4E1	AlphaFold	68.96289873967841	['A']
Q8N6L7	AlphaFold	73.25272243346008	['A']
Q9P2K2	AlphaFold	79.891166565534	['A']
Q9BPX5	AlphaFold	89.18192114093961	['A']
Q6ZS82	AlphaFold	82.64383740761797	['A']
Q96IS3	AlphaFold	71.15985964912281	['A']
P47869	AlphaFold	83.90561238595521	['A']
Q9Y5M8	AlphaFold	86.99029214559386	['A']
Q92932	AlphaFold	64.31322168243416	['A']
Q01196	AlphaFold	61.817713619130934	['A']
Q9H2P9	AlphaFold	91.97918845807033	['A']
Q9BYQ3	AlphaFold	36.39666369313114	['A']
O75015	AlphaFold	88.8099027027027	['A']
P35227	AlphaFold	75.72431758034027	['A']
Q96R05	AlphaFold	96.46036630036629	['A']
P0CL82	AlphaFold	62.6431718061674	['A']
Q8WW52	AlphaFold	92.00328156201464	['A']
P60568	AlphaFold	84.44566098945661	['A']
Q0P6H9	AlphaFold	91.72102162997297	['A']
Q96LM1	AlphaFold	35.75930323846908	['A']
Q658P3	AlphaFold	88.93313440581215	['A']
Q8TBE7	AlphaFold	76.92233996937212	['A']
P21246	AlphaFold	75.67778366111952	['A']
Q15691	AlphaFold	81.81938920454546	['A']
P78333	AlphaFold	78.60031845705315	['A']
Q96NT1	AlphaFold	66.99652046783625	['A']
Q15849	AlphaFold	81.9448394784803	['A']
Q6NYC8	AlphaFold	54.835312696088685	['A']
Q6RI45	AlphaFold	65.87052216404886	['A']
Q0D2K0	AlphaFold	72.63901560283688	['A']
Q8N878	AlphaFold	66.9069260523322	['A']
Q9BYP7	AlphaFold	48.556660917061954	['A']
Q9Y597	AlphaFold	71.04291600127755	['A']
Q9H0I9	AlphaFold	96.44938732689887	['A']
P05496	AlphaFold	72.69576271186442	['A']
Q6ZMD2	AlphaFold	85.16577760497667	['A']
Q13586	AlphaFold	68.79661462160176	['A']
Q8WYL5	AlphaFold	55.86277099519053	['A']
Q8WUY9	AlphaFold	77.36350978135789	['A']
Q12840	AlphaFold	76.75173590864918	['A']
Q96IR7	AlphaFold	90.35090941768512	['A']
Q99873	AlphaFold	89.03043959731542	['A']
A6NNM3	AlphaFold	59.05347165354331	['A']
Q9GZY6	AlphaFold	61.19766094420601	['A']
Q13009	AlphaFold	60.35014987577142	['A']
Q6IEE7	AlphaFold	71.66166524024942	['A']
Q14766	AlphaFold	60.592315919058244	['A']
Q32P28	AlphaFold	86.13403066439523	['A']
A0A075B6I4	AlphaFold	88.14722158438578	['A']
Q86WU2	AlphaFold	89.30128956927868	['A']
O14602	AlphaFold	77.78759307359309	['A']
Q9HBL8	AlphaFold	96.71124467178176	['A']
Q16617	AlphaFold	86.50264847512038	['A']
Q9BY31	AlphaFold	63.03703156753827	['A']
Q8WWW0	AlphaFold	67.28028700906344	['A']
Q99442	AlphaFold	65.51804900744418	['A']
Q96N77	AlphaFold	51.35359262460386	['A']
A0PJZ3	AlphaFold	83.83207594235033	['A']
P19256	AlphaFold	83.66197054342307	['A']
O76087	AlphaFold	62.98262114537445	['A']
P59666	AlphaFold	73.9254965034965	['A']
P56555	AlphaFold	47.07463227222832	['A']
Q8IZ63	AlphaFold	52.85746460746461	['A']
Q99456	AlphaFold	75.03436349079264	['A']
O60829	AlphaFold	63.20042307692308	['A']
P40337	AlphaFold	85.59088719153937	['A']
O76093	AlphaFold	87.67060498220641	['A']
A0A494C176	AlphaFold	71.90333333333334	['A']
A8MZ36	AlphaFold	70.30388585816198	['A']
Q9P0G3	AlphaFold	87.1010068762279	['A']
Q92503	AlphaFold	79.89778846153845	['A']
H3BV60	AlphaFold	68.98718413109098	['A']
Q8N3F0	AlphaFold	83.06727099236642	['A']
Q6NWY9	AlphaFold	70.55375500858615	['A']
Q86WT6	AlphaFold	88.73559612518629	['A']
Q6P1Q0	AlphaFold	81.1583994574432	['A']
P17509	AlphaFold	66.54839285714286	['A']
P46020	AlphaFold	81.49976992434449	['A']
P10266	AlphaFold	78.93398566839635	['A']
P13747	AlphaFold	87.90448763250883	['A']
O43766	AlphaFold	82.68863358259686	['A']
Q9P000	AlphaFold	85.12758349705302	['A']
O15520	AlphaFold	81.54000607902735	['A']
Q8N475	AlphaFold	84.33716109873794	['A']
P15336	AlphaFold	58.75741505488761	['A']
P11150	AlphaFold	82.03058195679796	['A']
P57105	AlphaFold	78.90433155080214	['A']
Q14982	AlphaFold	83.07330835518921	['A']
Q8IZA0	AlphaFold	71.9406180879823	['A']
A0A1B0GVV1	AlphaFold	68.1578517397882	['A']
Q13753	AlphaFold	74.86194721279158	['A']
Q9UJZ1	AlphaFold	80.51215396002961	['A']
A6H8Z2	AlphaFold	64.57168288854002	['A']
P0CI25	AlphaFold	85.23950890447922	['A']
P58550	AlphaFold	71.77163538873995	['A']
Q149M9	AlphaFold	81.47341644259757	['A']
P24855	AlphaFold	94.76206227436822	['A']
Q3KNW1	AlphaFold	59.838082673702736	['A']
Q9BY19	AlphaFold	71.72973542116631	['A']
Q8N307	AlphaFold	50.0694749356053	['A']
Q9Y5X9	AlphaFold	82.93061030515258	['A']
Q8NCN4	AlphaFold	54.869427883725244	['A']
P55060	AlphaFold	91.25241999742964	['A']
A6NGD5	AlphaFold	59.60899358151476	['A']
Q14028	AlphaFold	58.999876731866344	['A']
A6NKQ9	AlphaFold	72.36922159887797	['A']
Q9UHC1	AlphaFold	56.24068586387435	['A']
Q5H9L2	AlphaFold	58.255770411295266	['A']
O00139	AlphaFold	80.07404422253923	['A']
O95452	AlphaFold	82.27515406162465	['A']
Q8TBP6	AlphaFold	77.1822996645546	['A']
Q9NX45	AlphaFold	58.348752282410224	['A']
Q13021	AlphaFold	90.21892220421394	['A']
P17535	AlphaFold	63.87148626817447	['A']
O43772	AlphaFold	88.25102199223804	['A']
Q9BYD2	AlphaFold	82.80272045028144	['A']
A0A0C4DH35	AlphaFold	90.87449002217296	['A']
Q8N461	AlphaFold	84.45983434566539	['A']
O15534	AlphaFold	53.69767300857203	['A']
Q8NDH2	AlphaFold	33.902690277279476	['A']
Q2TBC4	AlphaFold	69.66281904761904	['A']
Q6J9G0	AlphaFold	84.26630239520958	['A']
Q86YT9	AlphaFold	73.47702442159382	['A']
Q9H7U1	AlphaFold	48.361719202070965	['A']
Q9BYJ9	AlphaFold	62.625272346368725	['A']
Q8NC54	AlphaFold	58.15185888077859	['A']
Q6IPR1	AlphaFold	91.71532026143791	['A']
Q9Y2P4	AlphaFold	90.87804409385113	['A']
Q9GZU5	AlphaFold	81.61854799015586	['A']
Q6ZQN7	AlphaFold	78.44538281390741	['A']
Q3SY77	AlphaFold	90.41616043799095	['A']
P09086	AlphaFold	60.21435036091061	['A']
P0C7N1	AlphaFold	89.36423469387755	['A']
Q5H9B9	AlphaFold	53.242285890326556	['A']
Q8N4M1	AlphaFold	80.24030023094687	['A']
Q7Z340	AlphaFold	65.65291290738354	['A']
P23109	AlphaFold	83.62960957178842	['A']
Q9H0R3	AlphaFold	85.68467850581753	['A']
P62633	AlphaFold	70.77336802973977	['A']
P24666	AlphaFold	96.1334099920698	['A']
Q9H2J7	AlphaFold	80.74270124913255	['A']
P32004	AlphaFold	79.35279392405063	['A']
Q2TB90	AlphaFold	93.44838354253834	['A']
O76050	AlphaFold	70.32532811420677	['A']
P30613	AlphaFold	90.86792357274402	['A']
Q8WWZ7	AlphaFold	77.61695317853065	['A']
Q9UDY2	AlphaFold	62.52512725344644	['A']
P20366	AlphaFold	67.07737488196412	['A']
P26717	AlphaFold	74.1051833607006	['A']
Q8N3J3	AlphaFold	55.195651286239276	['A']
P42285	AlphaFold	85.02068456700533	['A']
Q9Y2Q0	AlphaFold	82.85531675675676	['A']
Q9GZV9	AlphaFold	77.72502798982188	['A']
Q96LU7	AlphaFold	68.52399831767839	['A']
Q9NQG7	AlphaFold	62.48254256106587	['A']
Q6PJG9	AlphaFold	78.08723852040816	['A']
Q86UB9	AlphaFold	86.7201846822379	['A']
P02689	AlphaFold	96.45091954022989	['A']
P0DP06	AlphaFold	90.96406015037594	['A']
Q86YW5	AlphaFold	70.26314734088928	['A']
A8MZH6	AlphaFold	86.06771344455349	['A']
D6RGX4	AlphaFold	49.63370465581262	['A']
Q8NCC3	AlphaFold	93.85802487864078	['A']
Q8N6V9	AlphaFold	78.81292395800192	['A']
A0A087WSZ0	AlphaFold	90.44684444444444	['A']
Q9NVA1	AlphaFold	75.43097611202634	['A']
Q96IK5	AlphaFold	84.74643360038844	['A']
A0A1B0GVZ2	AlphaFold	83.54042459736456	['A']
P28074	AlphaFold	83.01464071856287	['A']
Q9NXL9	AlphaFold	60.983218326425444	['A']
Q9UHN6	AlphaFold	89.83944321940461	['A']
Q13790	AlphaFold	63.81753121224325	['A']
Q9NQ38	AlphaFold	74.44532515483563	['A']
A0A0G2JMH3	AlphaFold	53.49769736842104	['A']
Q5JSZ5	AlphaFold	38.458668929992974	['A']
Q96GG9	AlphaFold	92.5883498349835	['A']
Q6TDU7	AlphaFold	85.28203111643016	['A']
Q9BYH1	AlphaFold	69.11238610333419	['A']
Q8NDD1	AlphaFold	69.26180191972077	['A']
A8K2U0	AlphaFold	81.06920133991538	['A']
Q15493	AlphaFold	97.95204710920771	['A']
Q9NQF3	AlphaFold	86.57429835651075	['A']
P41968	AlphaFold	84.31479348689436	['A']
Q9UI36	AlphaFold	57.91602547770702	['A']
Q9UBU7	AlphaFold	54.95965025906735	['A']
P82664	AlphaFold	80.58853703703703	['A']
Q99250	AlphaFold	68.87086161716995	['A']
Q2VIR3	AlphaFold	84.96415251878652	['A']
Q96AH0	AlphaFold	74.2600445009536	['A']
O96007	AlphaFold	84.59901494565216	['A']
Q8N0X4	AlphaFold	91.24789113056718	['A']
Q7Z591	AlphaFold	47.64280168467313	['A']
O14776	AlphaFold	69.48275390625	['A']
Q86TJ2	AlphaFold	87.01178372024684	['A']
Q5VWJ9	AlphaFold	81.40688538681948	['A']
Q6ZN84	AlphaFold	70.12274142133883	['A']
Q07108	AlphaFold	82.96133207070707	['A']
O43148	AlphaFold	77.94234009360375	['A']
A8MPS7	AlphaFold	92.01060305658818	['A']
P12277	AlphaFold	95.54963987995998	['A']
Q16763	AlphaFold	81.85028588445503	['A']
P58418	AlphaFold	90.13435190292334	['A']
P09131	AlphaFold	77.41554237288136	['A']
P30968	AlphaFold	84.74826315789474	['A']
Q99536	AlphaFold	90.5702855200544	['A']
Q9UGJ1	AlphaFold	82.11894972067039	['A']
Q96DW6	AlphaFold	83.46958845990666	['A']
Q6SPF0	AlphaFold	63.808772462667676	['A']
P01579	AlphaFold	85.7290588235294	['A']
A0N4Z3	AlphaFold	88.50330827067668	['A']
P07108	AlphaFold	97.2232011331445	['A']
Q14160	AlphaFold	64.43362572148607	['A']
Q8N5G2	AlphaFold	67.52069867364096	['A']
Q9BX51	AlphaFold	93.58652021089631	['A']
Q9Y6D5	AlphaFold	77.37191309255078	['A']
Q6NT32	AlphaFold	90.3716777188329	['A']
Q16777	AlphaFold	91.3596443089431	['A']
O96013	AlphaFold	70.75408788282292	['A']
O75388	AlphaFold	80.74041415929203	['A']
Q2M296	AlphaFold	85.11661600810537	['A']
Q6NTF9	AlphaFold	68.31047067342504	['A']
Q9BVM2	AlphaFold	90.11391676866586	['A']
Q7Z2K8	AlphaFold	43.51687779017857	['A']
Q9BTU6	AlphaFold	80.16620680628273	['A']
P14174	AlphaFold	98.59430857142856	['A']
P59074	AlphaFold	76.28020224719101	['A']
Q9UBT3	AlphaFold	73.66708985507248	['A']
Q6PIV2	AlphaFold	67.27098891730604	['A']
A6NMS7	AlphaFold	41.97540946486527	['A']
Q8IUI4	AlphaFold	61.86969126111984	['A']
P57059	AlphaFold	61.86058665772712	['A']
P43004	AlphaFold	77.73988500459981	['A']
P54578	AlphaFold	82.28162891320947	['A']
Q9HCH0	AlphaFold	48.12112211558097	['A']
Q8NGV6	AlphaFold	84.76895186335403	['A']
Q2L4Q9	AlphaFold	86.79918372319689	['A']
Q5BJE1	AlphaFold	75.92343344042465	['A']
O43612	AlphaFold	62.61160771704181	['A']
P08575	AlphaFold	76.84572612508431	['A']
Q96F81	AlphaFold	65.22921691268452	['A']
Q9NY25	AlphaFold	85.4513777191826	['A']
P57071	AlphaFold	49.75628337966473	['A']
Q15256	AlphaFold	72.95937343358396	['A']
P48637	AlphaFold	95.1369902386117	['A']
Q6MZW2	AlphaFold	81.75665647921761	['A']
P30954	AlphaFold	85.0907108816521	['A']
A6NJW9	AlphaFold	82.01451204819278	['A']
Q13627	AlphaFold	67.13246135948147	['A']
O43174	AlphaFold	90.21596859964548	['A']
Q8N9P6	AlphaFold	33.33173436492586	['A']
Q9BX79	AlphaFold	78.08433365477339	['A']
Q9H1Z8	AlphaFold	67.17463815789473	['A']
Q7M4L6	AlphaFold	63.320969310240045	['A']
Q8N9Q2	AlphaFold	65.04047955974842	['A']
Q9Y6G9	AlphaFold	60.57062280261175	['A']
P98172	AlphaFold	71.17928170594838	['A']
Q6PK81	AlphaFold	70.75322435174748	['A']
P21695	AlphaFold	96.14950987841945	['A']
P41161	AlphaFold	57.11554219823356	['A']
Q13155	AlphaFold	81.79153381642512	['A']
P48145	AlphaFold	84.50907232704404	['A']
Q93033	AlphaFold	81.75952146028614	['A']
Q5BJD5	AlphaFold	83.73353043478261	['A']
Q9H8Q6	AlphaFold	33.23641909814324	['A']
O15440	AlphaFold	78.27627612469006	['A']
Q8N2B8	AlphaFold	29.517347696879646	['A']
O14986	AlphaFold	69.47794227188083	['A']
Q9BTX1	AlphaFold	76.41725129918336	['A']
Q9HD42	AlphaFold	80.78871777924653	['A']
Q8NGY9	AlphaFold	90.00599919743179	['A']
Q8TCY9	AlphaFold	76.62277943166443	['A']
Q8TF20	AlphaFold	71.08859565807327	['A']
Q96FB5	AlphaFold	91.28354630872482	['A']
Q9NP64	AlphaFold	70.62969382459781	['A']
Q96DZ1	AlphaFold	74.75750778008297	['A']
Q9HC24	AlphaFold	92.4896184004182	['A']
O75439	AlphaFold	87.38577276305432	['A']
P52848	AlphaFold	90.70921826842252	['A']
Q66K41	AlphaFold	61.71287048969072	['A']
Q8N7R1	AlphaFold	51.13829029385574	['A']
P62753	AlphaFold	94.00538996522603	['A']
Q96SY0	AlphaFold	86.00118244918194	['A']
Q9Y6H6	AlphaFold	71.67023086269745	['A']
Q8N5K1	AlphaFold	90.44641860465116	['A']
Q9NP70	AlphaFold	42.34297050147493	['A']
Q9ULU8	AlphaFold	79.00475626805853	['A']
Q6PL18	AlphaFold	62.52127447458236	['A']
Q9UBX0	AlphaFold	73.05466090425531	['A']
Q96AE7	AlphaFold	71.28181120491173	['A']
Q9H6S1	AlphaFold	69.94073627419867	['A']
O14979	AlphaFold	62.603998170173824	['A']
Q9BVA1	AlphaFold	91.94679703111619	['A']
Q9ULW0	AlphaFold	64.23851402955339	['A']
P0DMR2	AlphaFold	74.99751373626374	['A']
Q9BXN1	AlphaFold	85.63428852459016	['A']
Q86XP1	AlphaFold	71.47443035299092	['A']
Q9BQ04	AlphaFold	64.48099929128279	['A']
O75363	AlphaFold	50.71567167630058	['A']
Q8NGZ5	AlphaFold	82.72193277310924	['A']
Q7Z2E3	AlphaFold	81.82119147449338	['A']
O43809	AlphaFold	90.82825525040388	['A']
P35637	AlphaFold	53.98069643806486	['A']
Q8N5I9	AlphaFold	71.09325515280739	['A']
P13196	AlphaFold	80.71310010111225	['A']
Q9UII2	AlphaFold	80.22151972157772	['A']
P61266	AlphaFold	84.66897457992245	['A']
O95297	AlphaFold	77.56126705653023	['A']
Q9NP58	AlphaFold	83.67944754716983	['A']
Q05086	AlphaFold	80.50955734690993	['A']
P39019	AlphaFold	91.91770999115826	['A']
Q6ZNC4	AlphaFold	58.66378267716536	['A']
H3BPM6	AlphaFold	90.27545861297538	['A']
Q9Y3U8	AlphaFold	93.35000000000001	['A']
Q8NEC5	AlphaFold	56.15197871008141	['A']
Q719I0	AlphaFold	69.91592	['A']
P80098	AlphaFold	85.57899106002553	['A']
Q9HCE7	AlphaFold	73.20000988142293	['A']
Q2M5E4	AlphaFold	85.1463819500403	['A']
Q9ULV4	AlphaFold	90.92430291677816	['A']
O94823	AlphaFold	71.4329106727539	['A']
Q6PL24	AlphaFold	70.0162300955414	['A']
P31323	AlphaFold	80.07731076923076	['A']
Q8TF08	AlphaFold	89.41409375	['A']
P17482	AlphaFold	64.152891809909	['A']
Q14376	AlphaFold	97.22436478454681	['A']
Q9UL52	AlphaFold	90.48023837902264	['A']
Q1XH10	AlphaFold	49.14254195601852	['A']
Q96FV0	AlphaFold	64.78599677158999	['A']
Q6P5Q4	AlphaFold	67.5314991914992	['A']
O00267	AlphaFold	69.24790858888498	['A']
Q9P1Y5	AlphaFold	61.07464086066871	['A']
Q9UPP2	AlphaFold	59.09349603484865	['A']
Q9BSJ2	AlphaFold	76.98285357737106	['A']
Q68G75	AlphaFold	64.42686274509803	['A']
Q7Z7L8	AlphaFold	56.18704882571075	['A']
O75820	AlphaFold	72.13706883066092	['A']
Q96QU1	AlphaFold	66.80036228548886	['A']
Q09327	AlphaFold	80.20511413419415	['A']
Q9BTL4	AlphaFold	64.65478132387706	['A']
Q9Y3C5	AlphaFold	78.29825123152709	['A']
Q8NEU8	AlphaFold	81.10919731800766	['A']
Q8N2X6	AlphaFold	49.449774520856806	['A']
Q9BXY8	AlphaFold	68.32647388059702	['A']
Q9UBM1	AlphaFold	93.86733716475096	['A']
P09455	AlphaFold	96.80438343834383	['A']
A2A3K4	AlphaFold	70.4573076923077	['A']
P01009	AlphaFold	89.00520498026117	['A']
P61925	AlphaFold	65.37391771019679	['A']
O00501	AlphaFold	83.27906288532675	['A']
Q14410	AlphaFold	92.15146450399622	['A']
P07478	AlphaFold	92.40307733619765	['A']
O95718	AlphaFold	78.99568242640501	['A']
Q96AQ2	AlphaFold	65.80543870967742	['A']
P19652	AlphaFold	91.7151622596154	['A']
O00515	AlphaFold	55.946165169660674	['A']
P41439	AlphaFold	90.24424320164188	['A']
Q5JNZ3	AlphaFold	63.83338513387006	['A']
Q86VK4	AlphaFold	50.424360449192	['A']
Q9Y3B1	AlphaFold	83.09318754141816	['A']
Q96SL1	AlphaFold	84.38692412292629	['A']
Q9Y4D7	AlphaFold	80.23708151333915	['A']
P14410	AlphaFold	94.07549165371358	['A']
Q9BQS2	AlphaFold	77.37186974789917	['A']
O15118	AlphaFold	85.35932866433217	['A']
P25815	AlphaFold	87.19754120879121	['A']
Q8N7G0	AlphaFold	64.49383918013402	['A']
Q9H3Y6	AlphaFold	84.0496876626757	['A']
A0A0B4J240	AlphaFold	91.24470653377631	['A']
Q6ZUB0	AlphaFold	46.08615053464796	['A']
P59510	AlphaFold	69.48201133333333	['A']
Q9UL46	AlphaFold	91.75188180404355	['A']
Q99720	AlphaFold	93.49289960740325	['A']
P49703	AlphaFold	89.97373478539397	['A']
Q9C0D7	AlphaFold	57.52417908309456	['A']
O00273	AlphaFold	73.0258046875	['A']
Q96M15	AlphaFold	41.20527062999113	['A']
Q96JB8	AlphaFold	76.91450558057568	['A']
P09327	AlphaFold	78.06771397948246	['A']
Q9P1Z9	AlphaFold	70.02075001804663	['A']
Q9H607	AlphaFold	74.22609744331886	['A']
O15130	AlphaFold	64.68429874572405	['A']
P59538	AlphaFold	87.53735871743487	['A']
A0A0B4J268	AlphaFold	89.613131548312	['A']
K9M1U5	AlphaFold	76.99675108538351	['A']
Q99708	AlphaFold	53.50790896358543	['A']
P51164	AlphaFold	90.65296044236494	['A']
Q13425	AlphaFold	80.53552334152334	['A']
Q6P9G4	AlphaFold	63.57326842837274	['A']
Q6PI97	AlphaFold	73.54374815905744	['A']
Q15054	AlphaFold	63.84417429919512	['A']
Q6PEY0	AlphaFold	83.55942339373972	['A']
P11226	AlphaFold	81.92300600109111	['A']
Q96MF6	AlphaFold	77.71776234567902	['A']
Q9NRL2	AlphaFold	69.04077713193725	['A']
Q8TAV4	AlphaFold	84.09057155516172	['A']
Q9ULC5	AlphaFold	90.6044627172491	['A']
P18564	AlphaFold	83.51907070031757	['A']
Q9UK08	AlphaFold	90.0982084095064	['A']
Q53EP0	AlphaFold	76.25354907843979	['A']
Q6B0I6	AlphaFold	74.42273079718923	['A']
Q8NGN0	AlphaFold	86.6909029435163	['A']
Q9HCP6	AlphaFold	91.22675486769846	['A']
O14548	AlphaFold	81.70408323959504	['A']
Q8NEV4	AlphaFold	68.86635253719953	['A']
Q9H161	AlphaFold	58.51891388174807	['A']
Q6GV28	AlphaFold	76.4890083102493	['A']
Q86XE0	AlphaFold	88.93797425681888	['A']
Q9BVV8	AlphaFold	63.983948155533405	['A']
Q8NEW0	AlphaFold	76.43140577249575	['A']
Q9HAI6	AlphaFold	58.30699327165686	['A']
Q9H175	AlphaFold	63.525737940964724	['A']
Q9H6D8	AlphaFold	70.34109790605545	['A']
Q15726	AlphaFold	59.24560810810811	['A']
Q96MG2	AlphaFold	52.92562426614482	['A']
Q9NRM6	AlphaFold	80.24450765306122	['A']
Q9UNZ5	AlphaFold	74.22371967654986	['A']
P17643	AlphaFold	91.34256782039287	['A']
Q9ULB1	AlphaFold	82.72453328636844	['A']
P56179	AlphaFold	68.92358069164264	['A']
Q5SQQ9	AlphaFold	65.707583093968	['A']
P51170	AlphaFold	80.38739180390655	['A']
Q96M29	AlphaFold	84.89303839308414	['A']
Q9NUK0	AlphaFold	68.26155877976191	['A']
Q4ADV7	AlphaFold	73.43602838778789	['A']
P47712	AlphaFold	83.48951967978653	['A']
P06028	AlphaFold	66.51966423357665	['A']
Q15040	AlphaFold	85.10333128834355	['A']
Q96JA4	AlphaFold	48.53550399108966	['A']
