protid	pdb_origin	pdb_confidence	pdb_chains
Q96KR1	AlphaFold	62.4372732805843	['A']
A0A1B0GVZ6	AlphaFold	65.99035286704473	['A']
P50120	AlphaFold	96.45409420289856	['A']
P10276	AlphaFold	79.41892051860204	['A']
Q8NDH6	AlphaFold	68.39722076560042	['A']
Q2M1P5	AlphaFold	67.39331977294229	['A']
P29144	AlphaFold	92.05051339973302	['A']
Q9H0H9	AlphaFold	56.475355504587164	['A']
O60391	AlphaFold	75.01186880722439	['A']
Q6R2W3	AlphaFold	74.25123261931604	['A']
Q6P179	AlphaFold	93.54754973687588	['A']
Q8NDY8	AlphaFold	59.277903225806455	['A']
Q5SRR4	AlphaFold	79.37125753660638	['A']
O43739	AlphaFold	85.59755214723927	['A']
P55771	AlphaFold	64.12672784068724	['A']
Q8IZF7	AlphaFold	72.71556943690024	['A']
Q8IZJ4	AlphaFold	63.47930574462292	['A']
Q9BXF9	AlphaFold	85.6294865341052	['A']
Q8N7U6	AlphaFold	63.162315981180754	['A']
Q16270	AlphaFold	85.03641518737673	['A']
P05230	AlphaFold	91.17677235772358	['A']
O43301	AlphaFold	84.3599640899641	['A']
Q92819	AlphaFold	90.70736642074671	['A']
A0A096LP01	AlphaFold	72.52083009079118	['A']
P62241	AlphaFold	92.85296361502348	['A']
Q59EK9	AlphaFold	69.11027777777778	['A']
Q5VWW1	AlphaFold	79.92061170212766	['A']
Q8N9N2	AlphaFold	66.26168806764797	['A']
Q8TDN4	AlphaFold	57.81542087542088	['A']
Q9NYB0	AlphaFold	72.2953151125402	['A']
Q9H0V9	AlphaFold	84.82879914224445	['A']
Q13094	AlphaFold	62.80432235294118	['A']
Q2M3A8	AlphaFold	46.056877710320904	['A']
O60888	AlphaFold	80.04816083395383	['A']
A0A1W2PQM1	AlphaFold	77.01775163398692	['A']
Q8TBB1	AlphaFold	72.40965901060072	['A']
Q9BR10	AlphaFold	56.778844311377256	['A']
Q7Z4W2	AlphaFold	92.50080617495712	['A']
Q5QJ74	AlphaFold	90.53948922350162	['A']
Q15154	AlphaFold	48.68032479700187	['A']
Q5GH70	AlphaFold	84.94324403789611	['A']
Q9GZK3	AlphaFold	78.6347481507573	['A']
Q16663	AlphaFold	77.85074204946996	['A']
Q9Y5Q6	AlphaFold	64.28945895522386	['A']
P37108	AlphaFold	77.28218627450981	['A']
O43896	AlphaFold	68.13226740817981	['A']
Q6NXT1	AlphaFold	69.97224857268336	['A']
Q9HC78	AlphaFold	48.2357293682914	['A']
Q8NGJ8	AlphaFold	84.71846680080483	['A']
Q9NNX1	AlphaFold	76.59299677419357	['A']
Q9C040	AlphaFold	85.26577890324833	['A']
O95750	AlphaFold	79.54819798458803	['A']
P20702	AlphaFold	88.15801355404956	['A']
Q9H841	AlphaFold	79.54660846205506	['A']
Q8N945	AlphaFold	87.92102998696218	['A']
P51688	AlphaFold	96.63684302470675	['A']
Q9NUL5	AlphaFold	88.16354031910306	['A']
Q8TDN7	AlphaFold	93.68663483401545	['A']
Q9H672	AlphaFold	92.52770660340056	['A']
Q8N7A1	AlphaFold	93.3481961737018	['A']
P25874	AlphaFold	72.43713483146067	['A']
Q6NVV7	AlphaFold	87.18527461139897	['A']
P07196	AlphaFold	72.26284986098239	['A']
Q96CU9	AlphaFold	90.13171759747102	['A']
Q5T619	AlphaFold	60.62276454420522	['A']
Q7Z4B0	AlphaFold	62.436700913242014	['A']
Q538Z0	AlphaFold	67.7835242290749	['A']
P98073	AlphaFold	82.0952410927861	['A']
A0A075B6N1	AlphaFold	90.7316089385475	['A']
P07237	AlphaFold	88.37465012406948	['A']
Q13242	AlphaFold	70.31683102493075	['A']
P25092	AlphaFold	79.6570737327189	['A']
Q9P0X4	AlphaFold	60.57776422764227	['A']
A6NKC9	AlphaFold	56.11134434634007	['A']
Q9NQX0	AlphaFold	56.94598318955984	['A']
Q9HBH5	AlphaFold	88.33399227799228	['A']
O76021	AlphaFold	67.86175284384696	['A']
P11055	AlphaFold	74.06191808700076	['A']
O95231	AlphaFold	63.81415416451113	['A']
O43677	AlphaFold	82.93817447495961	['A']
Q96CW5	AlphaFold	74.449341563786	['A']
Q6UXR8	AlphaFold	43.67787845303867	['A']
Q8NEE0	AlphaFold	62.84653450807637	['A']
Q7Z7H5	AlphaFold	85.75374794520549	['A']
Q6P9A1	AlphaFold	66.87115257048093	['A']
Q12951	AlphaFold	59.97752595155709	['A']
Q8IWC1	AlphaFold	55.94997239174658	['A']
Q9UBK5	AlphaFold	67.31897744360901	['A']
Q99988	AlphaFold	75.41460350584308	['A']
Q2TAC2	AlphaFold	72.11099516240498	['A']
Q9BZD4	AlphaFold	89.42832808398951	['A']
A0A494C0Y3	AlphaFold	65.45388042203986	['A']
Q6ZWH5	AlphaFold	70.73346198955113	['A']
Q8N9V2	AlphaFold	85.96534194938073	['A']
Q15554	AlphaFold	69.67631843174756	['A']
Q8ND56	AlphaFold	60.071353932584266	['A']
P55789	AlphaFold	79.16813146682898	['A']
Q14919	AlphaFold	74.15030651340996	['A']
Q9UHE5	AlphaFold	92.91697506925209	['A']
Q9BRG1	AlphaFold	92.8903005464481	['A']
Q70IA8	AlphaFold	90.02361772853186	['A']
P13284	AlphaFold	83.51742842535789	['A']
Q969Q0	AlphaFold	95.13595647193584	['A']
Q99618	AlphaFold	59.24924019607843	['A']
Q8N8E1	AlphaFold	54.21879609544468	['A']
Q16665	AlphaFold	61.0109727146601	['A']
Q9Y644	AlphaFold	88.28523214982442	['A']
O94886	AlphaFold	75.30155268022182	['A']
P40225	AlphaFold	61.35898910184142	['A']
P0C864	AlphaFold	51.05491511035654	['A']
Q13443	AlphaFold	76.06719760290176	['A']
Q8WV83	AlphaFold	73.37449746926971	['A']
Q9ULI0	AlphaFold	60.35826781857451	['A']
P61758	AlphaFold	87.19843335439039	['A']
Q9UBF1	AlphaFold	66.55059675750259	['A']
Q8N9C0	AlphaFold	84.79101305334846	['A']
P43088	AlphaFold	80.54014957264957	['A']
A0A075B7D4	AlphaFold	90.66263936291239	['A']
P55198	AlphaFold	51.23642502229583	['A']
A0A5F9ZGZ6	AlphaFold	45.36151638234497	['A']
Q8IXS0	AlphaFold	50.25238225086762	['A']
P39877	AlphaFold	91.73145852324522	['A']
P62318	AlphaFold	83.196	['A']
Q8NH70	AlphaFold	85.49535990712074	['A']
P17022	AlphaFold	56.761813815187566	['A']
Q8NCR0	AlphaFold	86.60191154422787	['A']
Q6NUR6	AlphaFold	67.20044198895027	['A']
Q9UHG3	AlphaFold	91.61545272134437	['A']
P29466	AlphaFold	82.11692648922687	['A']
O94901	AlphaFold	60.522369085173494	['A']
P59022	AlphaFold	39.698325581395345	['A']
O43678	AlphaFold	85.97940104166668	['A']
P01275	AlphaFold	69.38737449118045	['A']
A0A0U1RQS6	AlphaFold	57.83860349127182	['A']
Q9H6W3	AlphaFold	81.0976391937737	['A']
Q9BSY9	AlphaFold	85.75368630046327	['A']
P57796	AlphaFold	66.10069353327086	['A']
Q2NKX9	AlphaFold	77.16107738998483	['A']
O94875	AlphaFold	52.140703321878576	['A']
Q8NEF3	AlphaFold	81.9287440381558	['A']
Q92186	AlphaFold	85.47772058823529	['A']
Q9Y4C8	AlphaFold	71.01531225191849	['A']
Q9BVQ7	AlphaFold	77.06355379188712	['A']
B4DI05	AlphaFold	68.9611161387632	['A']
Q2NKX8	AlphaFold	62.79457892082703	['A']
P50991	AlphaFold	89.16018536826495	['A']
Q9H446	AlphaFold	81.71608961303463	['A']
Q86YS6	AlphaFold	85.31970158343485	['A']
Q6ZTU2	AlphaFold	51.74398791540785	['A']
A6NK44	AlphaFold	88.96849453978159	['A']
Q9NZJ0	AlphaFold	63.43931622397703	['A']
Q9P255	AlphaFold	73.5586064998831	['A']
E9PB15	AlphaFold	70.76673378076063	['A']
Q14533	AlphaFold	74.3080293116985	['A']
P78414	AlphaFold	55.770305191100974	['A']
O60667	AlphaFold	65.58300296345077	['A']
P12544	AlphaFold	91.46294378698224	['A']
A0A3B3IU46	AlphaFold	61.91859941234083	['A']
Q9NRI7	AlphaFold	88.58175675675677	['A']
O43451	AlphaFold	93.5625065749545	['A']
P61018	AlphaFold	88.79335343787696	['A']
Q8N7C0	AlphaFold	86.8934548400162	['A']
Q9BVG9	AlphaFold	82.57802611752888	['A']
Q96JP5	AlphaFold	51.41912260967379	['A']
Q8IWX7	AlphaFold	88.93241873278237	['A']
Q9H479	AlphaFold	94.75109589041097	['A']
P07148	AlphaFold	94.95010040160642	['A']
A8MXT2	AlphaFold	75.32248675246026	['A']
O75525	AlphaFold	69.77843738590727	['A']
Q8IZD4	AlphaFold	58.18545454545455	['A']
Q5JVL4	AlphaFold	84.06844342331993	['A']
P07996	AlphaFold	84.18626755113323	['A']
Q6ZSI9	AlphaFold	86.70026776338817	['A']
Q8NH57	AlphaFold	86.82841632653061	['A']
Q8IX21	AlphaFold	55.79973996547259	['A']
O95600	AlphaFold	50.45749545619774	['A']
Q8TE12	AlphaFold	70.65297523427043	['A']
Q8IZD0	AlphaFold	60.738980751025565	['A']
P35908	AlphaFold	66.73293414475114	['A']
Q49MI3	AlphaFold	79.49561136363637	['A']
P20336	AlphaFold	84.04675398633256	['A']
Q9UGN5	AlphaFold	82.72345391903531	['A']
Q96FJ2	AlphaFold	95.47579092159559	['A']
Q9H8Y1	AlphaFold	70.8945063520871	['A']
Q8TAF5	AlphaFold	44.9279113018598	['A']
Q3ZCT1	AlphaFold	82.36141775219632	['A']
Q8N7C4	AlphaFold	71.85567076429716	['A']
Q99943	AlphaFold	91.25261083743841	['A']
Q9ULK2	AlphaFold	50.98721858434674	['A']
P21439	AlphaFold	83.4898376428142	['A']
Q9UBD3	AlphaFold	82.36031927023946	['A']
Q96AY4	AlphaFold	68.86105196784195	['A']
Q86XU0	AlphaFold	60.00052598491199	['A']
Q9Y4X4	AlphaFold	50.836550500161344	['A']
A0A0K0K1C0	AlphaFold	90.49695991091315	['A']
Q9HAU5	AlphaFold	76.88875241033551	['A']
Q9H5H4	AlphaFold	64.39765665641995	['A']
O14647	AlphaFold	60.626535824707624	['A']
P32243	AlphaFold	61.01345045045044	['A']
O43290	AlphaFold	64.31308554292929	['A']
P10747	AlphaFold	81.40655542986424	['A']
Q9H078	AlphaFold	73.36114780725501	['A']
P40616	AlphaFold	92.1664619678995	['A']
O15015	AlphaFold	51.08036673773987	['A']
P10745	AlphaFold	85.34703913545272	['A']
P43490	AlphaFold	94.10414777070065	['A']
Q2T9J0	AlphaFold	84.09416007668345	['A']
P60507	AlphaFold	66.22116699325059	['A']
Q8IVF6	AlphaFold	72.80995677945172	['A']
O00142	AlphaFold	84.96878440366972	['A']
P0DPB6	AlphaFold	86.58182330827067	['A']
Q6ZV89	AlphaFold	71.40068651275821	['A']
Q14641	AlphaFold	49.155457909343205	['A']
Q8IUC8	AlphaFold	91.9794300979519	['A']
Q6ZN28	AlphaFold	70.74607678729038	['A']
P07359	AlphaFold	64.26757431629014	['A']
P61962	AlphaFold	93.3328216374269	['A']
A6NHQ4	AlphaFold	58.52632129963898	['A']
Q6UXF7	AlphaFold	80.70383050847458	['A']
Q9BXS4	AlphaFold	66.39017357001973	['A']
Q12999	AlphaFold	89.40712252475245	['A']
Q96JD6	AlphaFold	93.18138748542557	['A']
A0A1B0GUU1	AlphaFold	82.28208227228207	['A']
Q96MW1	AlphaFold	77.40640880858273	['A']
Q9Y6N8	AlphaFold	77.86110380234237	['A']
O75443	AlphaFold	77.34554886411067	['A']
Q902F9	AlphaFold	68.68399028077754	['A']
O94905	AlphaFold	85.39244168547779	['A']
Q9NZJ5	AlphaFold	59.933892548841435	['A']
Q53HI1	AlphaFold	88.67814729041223	['A']
Q96L33	AlphaFold	85.68689636462291	['A']
Q9P244	AlphaFold	70.58549714680962	['A']
P15172	AlphaFold	60.892347107438006	['A']
P35212	AlphaFold	75.43368261199696	['A']
Q8NCX0	AlphaFold	74.49174661336886	['A']
Q8IVT5	AlphaFold	60.747911154435315	['A']
P18627	AlphaFold	78.2534908911866	['A']
P31276	AlphaFold	58.415118236472935	['A']
Q8TCU3	AlphaFold	88.06896523628463	['A']
O43196	AlphaFold	81.48225761984989	['A']
P57087	AlphaFold	83.215669527897	['A']
Q16540	AlphaFold	92.61703821656052	['A']
Q96M20	AlphaFold	68.84526936026936	['A']
Q8WVK7	AlphaFold	88.12310865191148	['A']
O95936	AlphaFold	56.66929797191888	['A']
Q9UBC3	AlphaFold	73.57542614904061	['A']
Q8TC71	AlphaFold	75.19526377217554	['A']
P35414	AlphaFold	82.57801801801801	['A']
Q8IYI0	AlphaFold	66.88957790192428	['A']
Q9BT40	AlphaFold	88.28987798114254	['A']
Q9HCS2	AlphaFold	91.22531749764816	['A']
Q96JC4	AlphaFold	72.97956809063017	['A']
Q11206	AlphaFold	88.96313315926893	['A']
Q9BXA6	AlphaFold	94.09979391100703	['A']
A6NFC9	AlphaFold	60.335597585513085	['A']
Q9GZW5	AlphaFold	55.42203665139525	['A']
P32971	AlphaFold	79.77601421541826	['A']
P51959	AlphaFold	87.41162829635832	['A']
Q9BU20	AlphaFold	90.76223880597014	['A']
P03951	AlphaFold	86.15252492370296	['A']
P09529	AlphaFold	74.71502049826553	['A']
E9PRG8	AlphaFold	76.37624248496994	['A']
P43378	AlphaFold	87.43147445255475	['A']
A6NKD2	AlphaFold	75.64049067315491	['A']
Q5TGZ0	AlphaFold	73.48056542810986	['A']
Q9P2K8	AlphaFold	74.48081565944508	['A']
Q08379	AlphaFold	75.98381680353758	['A']
Q96RQ1	AlphaFold	81.31559078771694	['A']
Q6ZVD8	AlphaFold	75.45940644156856	['A']
P52739	AlphaFold	48.02859652625274	['A']
P0C7M7	AlphaFold	89.4546082451975	['A']
Q9UQC9	AlphaFold	87.00465929263963	['A']
A8MT33	AlphaFold	80.88163977095263	['A']
P31513	AlphaFold	95.44800472813237	['A']
Q9UF47	AlphaFold	75.65246339910884	['A']
P80723	AlphaFold	52.27197864321607	['A']
A0PK00	AlphaFold	90.421148981026	['A']
Q8TDF6	AlphaFold	77.20823093018832	['A']
Q6RFH5	AlphaFold	83.53727364185112	['A']
P47902	AlphaFold	68.63682730923695	['A']
Q9UNW9	AlphaFold	67.59584807190491	['A']
Q8WXD5	AlphaFold	86.85924184988627	['A']
Q96ME1	AlphaFold	73.91085663487958	['A']
O75368	AlphaFold	95.3009866962306	['A']
P0CH99	AlphaFold	61.56649484536082	['A']
Q9H8S5	AlphaFold	71.2770618120237	['A']
O95263	AlphaFold	75.36589547941261	['A']
P20594	AlphaFold	83.93686226964114	['A']
Q99501	AlphaFold	60.98937120470127	['A']
Q5BIV9	AlphaFold	54.65780821917808	['A']
Q8TEU7	AlphaFold	61.88161700437028	['A']
Q9NXB9	AlphaFold	87.67705689725747	['A']
O43745	AlphaFold	87.99921469284358	['A']
Q9BYD9	AlphaFold	94.20368604246433	['A']
A4FU69	AlphaFold	67.80862917110765	['A']
P0DUB6	AlphaFold	96.54873008090219	['A']
Q12888	AlphaFold	44.72761198021126	['A']
P53618	AlphaFold	82.21382176635142	['A']
P10721	AlphaFold	78.83606213592233	['A']
Q9Y5B8	AlphaFold	93.18917560321715	['A']
Q9P219	AlphaFold	65.92963284420857	['A']
P41595	AlphaFold	71.73610165051088	['A']
O96008	AlphaFold	80.25866141732284	['A']
Q7RTX0	AlphaFold	87.42855728214502	['A']
Q96HB5	AlphaFold	56.06141235813367	['A']
Q8N0Z3	AlphaFold	57.64665483059624	['A']
P30740	AlphaFold	92.93015282392027	['A']
Q02080	AlphaFold	61.73354411764706	['A']
O75191	AlphaFold	96.14983187134504	['A']
P0CJ74	AlphaFold	84.86804347826087	['A']
Q9NR82	AlphaFold	57.425747494432066	['A']
Q0ZLH3	AlphaFold	68.6005452601568	['A']
Q9ULL4	AlphaFold	81.46258632549181	['A']
P42857	AlphaFold	61.180454854039375	['A']
P00325	AlphaFold	97.91977052707063	['A']
Q9C0F1	AlphaFold	68.96510858995138	['A']
Q8N0V1	AlphaFold	43.702433206106875	['A']
P01588	AlphaFold	87.05697131420946	['A']
Q8N0W5	AlphaFold	72.51119880546075	['A']
Q9NPC1	AlphaFold	81.76891710231516	['A']
Q9NP95	AlphaFold	83.30027710843373	['A']
Q8TCT0	AlphaFold	88.62644280968202	['A']
Q9ULY5	AlphaFold	85.39771070615035	['A']
Q8N9R0	AlphaFold	45.32272146118722	['A']
Q13946	AlphaFold	79.05737084398976	['A']
P0C5Y4	AlphaFold	45.92074698795181	['A']
Q9BYG0	AlphaFold	91.91577084003863	['A']
P85298	AlphaFold	76.21322316234797	['A']
Q8N1H7	AlphaFold	59.60515334863342	['A']
Q15648	AlphaFold	51.29562335791168	['A']
Q6RW13	AlphaFold	80.80903986981285	['A']
A8K0Z3	AlphaFold	66.36243723554303	['A']
Q9Y566	AlphaFold	48.94309616838921	['A']
O43556	AlphaFold	73.26338461538462	['A']
Q9HBU6	AlphaFold	85.24746525847694	['A']
Q9UFV3	AlphaFold	42.410095510983766	['A']
Q92902	AlphaFold	81.07527399713467	['A']
Q8WWA1	AlphaFold	51.49824902723736	['A']
Q16627	AlphaFold	86.46967914438501	['A']
Q9UHB9	AlphaFold	79.99575562700964	['A']
Q5SY16	AlphaFold	77.51265865901757	['A']
Q9NQ34	AlphaFold	72.73281823939202	['A']
Q14781	AlphaFold	57.18263867684478	['A']
Q9BVN2	AlphaFold	54.58040223957567	['A']
Q96H55	AlphaFold	76.54711566045118	['A']
Q33E94	AlphaFold	66.6760006824774	['A']
Q96S55	AlphaFold	72.19322867298578	['A']
P60411	AlphaFold	37.747377535873326	['A']
Q9UL63	AlphaFold	90.0601978537894	['A']
Q9NWS9	AlphaFold	57.89225450319582	['A']
O14579	AlphaFold	89.91614527445316	['A']
Q96Q42	AlphaFold	75.16703938713923	['A']
Q03405	AlphaFold	81.6569095869057	['A']
A6NDY0	AlphaFold	66.85241008874358	['A']
P0DN84	AlphaFold	85.4103345724907	['A']
A0A0U1RR11	AlphaFold	70.41464285714285	['A']
Q9BW27	AlphaFold	84.50322127255461	['A']
P46777	AlphaFold	94.44820703933746	['A']
P0CI00	AlphaFold	59.937441285537695	['A']
P10914	AlphaFold	66.9511796875	['A']
